premise,date,treatment,kwh,gp_1,gp_2,gp_3,gp_4,tempf
3,05/11/2022,0,1.036683,.9491471,.8955367,.8252288,.8711538,52.78432
3,05/12/2022,0,1.022733,.9211047,.8944646,.8268119,.8319343,54.52716
3,05/13/2022,0,.996234,.8960336,.8559592,.7837582,.8140658,59.2325
3,05/14/2022,0,.987651,.8737026,.8464059,.7727383,.8331127,59.77189
3,05/15/2022,0,.9757605,.9448664,.8608924,.7918199,.8369817,57.87682
3,05/16/2022,0,.9027957,.8976997,.8362722,.7878482,.8169143,56.4652
3,05/17/2022,0,.9640216,.8800548,.8824762,.7947326,.8153968,56.02493
3,05/18/2022,0,.8700073,.8663959,.8642045,.7876931,.8414475,60.24338
3,05/19/2022,0,.8042885,.8532959,.8502914,.7736493,.8097551,59.77047
3,05/20/2022,0,.8777464,.8233245,.8395807,.7704799,.7927927,58.01183
3,05/21/2022,0,.8818822,.8768519,.8632442,.7695885,.8316911,56.76865
3,05/22/2022,0,.9614999,.8884615,.8736082,.8011061,.829478,56.3302
3,05/23/2022,0,.9339267,.8792263,.8649363,.7938688,.8467056,57.95649
3,05/24/2022,0,.9093146,.8630792,.894803,.8226472,.919901,63.11223
3,05/25/2022,0,1.009558,.8579995,.8782107,.8326139,.9386092,61.5423
3,05/26/2022,0,.8880517,.8523285,.8600816,.7725207,.8009423,58.67284
3,05/27/2022,0,.8658025,.8421762,.8614628,.7925726,.8096736,58.43142
3,05/28/2022,0,.9412216,.8612946,.8750117,.7848479,.787668,59.05088
3,05/29/2022,0,.8702175,.8314836,.8353533,.7877575,.7779396,58.41074
3,05/30/2022,0,.906611,.8649996,.8845935,.8079373,.8328162,56.72243
3,05/31/2022,0,.8213993,.8078364,.8797629,.7812834,.8282961,58.20561
3,06/01/2022,0,.8829736,.8232617,.8475574,.7801309,.8322915,58.67507
3,06/02/2022,0,.8044903,.8319354,.8354625,.7708101,.8283065,58.99656
3,06/03/2022,0,.8166645,.8199421,.8341385,.7725811,.8122257,59.80149
3,06/04/2022,0,.9223291,.8641339,.8493598,.7995763,.8110756,62.16601
3,06/05/2022,0,1.00161,.8664551,.8616382,.8196122,.8662674,64.47885
3,06/06/2022,0,.8455347,.8390691,.8449473,.7835102,.8501769,60.82716
3,06/07/2022,0,.7929232,.8451865,.8505335,.7685866,.8029035,58.83054
3,06/08/2022,0,.8458527,.8367943,.8284603,.7727517,.8176021,61.52669
3,06/09/2022,0,.8813025,.837737,.8441435,.7956303,.8587013,64.44561
3,06/10/2022,0,.9107432,.8579075,.8962966,.8678841,.9850782,70.40426
3,06/11/2022,0,.9801783,.8860639,.8962177,.8887134,.9894148,68.63304
3,06/12/2022,0,.9746831,.848538,.9035873,.8250613,.8424026,63.33419
3,06/13/2022,0,.8271732,.7840672,.851067,.7945236,.8220458,60.44933
3,06/14/2022,0,.8013779,.8121374,.829947,.7944596,.8325279,61.41581
3,06/15/2022,0,.8627304,.805656,.8414063,.8095749,.8187858,59.94236
3,06/16/2022,0,.8597903,.8023319,.8282407,.7772143,.7917067,59.11635
3,06/17/2022,0,.8261332,.7737704,.8277953,.7776815,.7703334,58.54088
3,06/18/2022,0,.9321957,.7759581,.8343146,.7667125,.7630286,58.74176
3,06/19/2022,0,.9153282,.8057756,.8669932,.7740418,.8010355,60.43047
3,06/20/2022,0,.9246783,.7737679,.8761363,.83942,.8575014,63.63135
3,06/21/2022,0,.9219987,.8652605,.9545323,.9263812,.9959742,72.00865
3,06/22/2022,0,.9498255,.8291934,.9248833,.9032529,.9905188,65.79804
3,06/23/2022,0,.8946796,.8165894,.8890437,.8451547,.9247304,61.64689
3,06/24/2022,0,.8643303,.7968867,.8603194,.8358939,.9202378,60.43615
3,06/25/2022,0,.9824087,.7951193,.8366644,.8193333,.8308275,60.44345
3,06/26/2022,0,.8649348,.8151727,.8598065,.7965811,.8296276,59.33061
3,06/27/2022,0,.9051725,.7765351,.8500904,.7994364,.8479464,59.74838
3,06/28/2022,0,.8352054,.8099679,.8450969,.8031601,.8295078,61.81676
3,06/29/2022,0,.8522264,.7743112,.846231,.7804763,.8000585,59.06791
3,06/30/2022,0,.8803779,.8058735,.8409024,.7749019,.8037483,57.58169
3,07/01/2022,0,.7769777,.8072678,.8427908,.7708304,.7864026,57.87723
3,07/02/2022,0,.9530986,.8479074,.8556827,.7809275,.7610895,58.16568
3,07/03/2022,0,.8845402,.8358683,.8449379,.7727309,.7527432,58.72574
3,07/04/2022,0,.9352497,.823485,.8430368,.7872431,.8128218,63.47061
3,07/05/2022,0,.8754232,.7905141,.8585184,.8011115,.8534778,65.82156
3,07/06/2022,0,.8719155,.7402335,.848489,.7663426,.8163699,63.99419
3,07/07/2022,0,.8168135,.7711871,.8441022,.7723683,.7978777,62.77879
3,07/08/2022,0,.8512191,.7717129,.8544966,.7766178,.8244106,61.83865
3,07/09/2022,0,.8807593,.8045049,.8562921,.7717178,.7880771,62.28844
3,07/10/2022,0,1.020855,.8381544,.9170857,.8377764,.905974,63.02486
3,07/11/2022,0,.9150373,.9052532,.9080929,.8417843,.8992012,63.02568
3,07/12/2022,0,.8698,.7776796,.8536768,.7892677,.827066,62.54122
3,07/13/2022,0,.8391604,.7667558,.845085,.7654769,.8285517,62.21466
3,07/14/2022,0,.89088,.7698335,.8474172,.7810981,.835155,61.28385
3,07/15/2022,0,.8569088,.7451921,.8367369,.7713978,.8130966,60.38345
3,07/16/2022,0,.9437287,.8032487,.8463566,.803638,.8213277,61.62439
3,07/17/2022,0,.9935892,.8104666,.908949,.7985816,.8623064,61.02601
3,07/18/2022,0,.9228659,.8919828,.8578766,.8141399,.873474,62.45993
3,07/19/2022,0,.891067,.8010338,.8362935,.7905023,.8289936,59.52216
3,07/20/2022,0,.8251136,.7766851,.8208271,.7997438,.8107619,58.94243
3,07/21/2022,0,.8117836,.7637142,.8274297,.7923002,.8077898,59.18446
3,07/22/2022,0,.875706,.7443887,.8387895,.7941965,.8053531,60.66581
3,07/23/2022,0,.9219225,.7736397,.8586014,.7943062,.7802933,58.65642
3,07/24/2022,0,.93699,.7863826,.863489,.8117411,.779004,58.35155
3,07/25/2022,0,.8707829,.7695944,.8312917,.8104926,.792524,59.23716
3,07/26/2022,0,.8658597,.7577061,.8242614,.7932695,.8361373,60.93439
3,07/27/2022,0,.8668887,.7824153,.8175947,.804623,.8094003,60.51784
3,07/28/2022,0,.8918343,.7761835,.7988112,.7910392,.805621,60.15196
3,07/29/2022,0,.7846124,.7698768,.8142392,.7959868,.7931213,61.75169
3,07/30/2022,0,.9257882,.7799399,.8343185,.7898267,.8025263,62.58622
3,07/31/2022,0,.9629634,.8045763,.8268691,.7959807,.8128417,63.60905
3,08/01/2022,0,.893868,.7928135,.8377691,.8056254,.8404844,65.0973
3,08/02/2022,0,.8655301,.7837788,.8607551,.8341765,.8734132,64.93899
3,08/03/2022,0,.9685331,.7802117,.8494372,.8203114,.8649497,63.78054
3,08/04/2022,0,.9078041,.7846714,.8465354,.8152736,.8412916,64.09331
3,08/05/2022,0,.9267836,.7599475,.8205497,.8080084,.8367969,65.01521
3,08/06/2022,0,.9413964,.7822699,.8311045,.7877962,.8070971,65.02513
3,08/07/2022,0,.9653577,.7664791,.8513598,.7999622,.8218777,64.43081
3,08/08/2022,0,.8782634,.7475044,.8516858,.8055853,.8491349,65.2477
3,08/09/2022,0,.9340024,.7413319,.8610586,.7982022,.8545808,64.62561
3,08/10/2022,0,.9368012,.763509,.8591285,.8105362,.8929225,61.67081
3,08/11/2022,0,.9257468,.7653023,.8583854,.7888107,.8506356,65.01176
3,08/12/2022,0,.9210196,.7432383,.8352716,.7849889,.8164853,64.49689
3,08/13/2022,0,.9250616,.7636054,.8564674,.7993567,.8193818,63.76027
3,08/14/2022,0,.9886197,.8357185,.8802208,.8256968,.8673517,63.00257
3,08/15/2022,0,.9148517,.7836568,.873175,.8526524,.8871843,62.82378
3,08/16/2022,0,1.012218,.8243925,.9141014,.8779767,.9265049,63.84074
3,08/17/2022,0,.9049919,.8001598,.8791409,.8378619,.8764394,62.67054
3,08/18/2022,0,.8883879,.7628033,.8581129,.812496,.8305581,61.44622
3,08/19/2022,0,.8375011,.7776414,.8519692,.8130533,.8372505,62.41879
3,08/20/2022,0,.9309918,.7800214,.911175,.8384777,.862991,62.71919
3,08/21/2022,0,.9117198,.8093932,.9169657,.8495259,.8563694,62.36284
3,08/22/2022,0,.8710155,.7918069,.9128386,.8336183,.8549192,64.62845
3,08/23/2022,0,.9757956,.791636,.8865203,.8357468,.8689016,63.1398
3,08/24/2022,0,.8588458,.7770103,.8632962,.8008469,.8391423,61.26318
3,08/25/2022,0,.8244304,.7766258,.863032,.8010994,.8220434,62.38818
3,08/26/2022,0,.8539587,.75714,.8720807,.8157102,.8182007,61.98236
3,08/27/2022,0,.8934236,.7770343,.8981262,.806856,.8316554,61.63676
3,08/28/2022,0,.9427919,.8034902,.9001175,.8296836,.8161758,61.75493
3,08/29/2022,0,.9447769,.7824752,.8829063,.7889686,.8324636,62.17189
3,08/30/2022,0,.866834,.7487835,.8740767,.7806682,.8162386,61.90878
3,08/31/2022,0,.8947104,.7482246,.8665884,.7917566,.8451324,61.66047
3,09/01/2022,0,.9436181,.7642472,.8780277,.8102506,.8488968,62.03081
3,09/02/2022,0,.8327425,.7957417,.858184,.8021089,.8451872,61.6852
3,09/03/2022,0,1.001782,.7870077,.8957689,.8349314,.8726273,65.76237
3,09/04/2022,0,1.019597,.8598493,.9498886,.889824,.9368643,68.61662
3,09/05/2022,0,1.19923,.9697734,1.090825,1.021781,1.122425,72.88351
3,09/06/2022,0,1.168643,.990086,1.143837,1.075099,1.16871,72.89831
3,09/07/2022,0,1.058242,.9424546,1.049699,.9989672,1.092007,70.01385
3,09/08/2022,0,1.115651,.9180802,1.04646,1.015553,1.112779,70.0927
3,09/09/2022,0,.9739279,.8396949,.9721073,.9052368,1.00193,65.77898
3,09/10/2022,0,.9855128,.8163614,.8869523,.8212155,.8676959,65.98604
3,09/11/2022,0,1.029111,.84091,.9297896,.8557861,.9121748,68.7429
3,09/12/2022,0,.9292037,.7601801,.8729252,.816169,.856041,63.89892
3,09/13/2022,0,.8122991,.7589138,.8457471,.7762647,.8073124,62.195
3,09/14/2022,0,.8778952,.7668205,.8158011,.7946216,.8087616,62.16805
3,09/15/2022,0,.8781407,.7456593,.800674,.7842603,.786053,61.52214
3,09/16/2022,0,.8162651,.7582896,.7900577,.7613534,.7866795,61.69379
3,09/17/2022,0,.8103352,.7783114,.8071341,.7869638,.7441958,60.97932
3,09/18/2022,0,1.046711,.8463123,.8710462,.8174818,.7909161,62.95493
3,09/19/2022,0,.8332125,.7564267,.8124555,.8057821,.7749988,62.93159
3,09/20/2022,0,.8153283,.7338444,.8105842,.7763036,.7766429,63.75821
3,09/21/2022,0,.7789761,.7517069,.8040176,.7810022,.7631198,63.03853
3,09/22/2022,0,.7865482,.764519,.839656,.7951645,.7933905,63.26223
3,09/23/2022,0,.8396984,.7585466,.8365979,.7979636,.8328603,64.81603
3,09/24/2022,0,.9864645,.8196556,.8564747,.8320128,.8546869,63.04542
3,09/25/2022,0,.9236845,.8351516,.8615763,.8238658,.8176767,60.29646
3,09/26/2022,0,.8598303,.7898093,.8334472,.8075607,.80043,59.30649
3,09/27/2022,0,.82529,.7715777,.8204332,.7921302,.7657787,59.72667
3,09/28/2022,1,.8648924,.7769558,.816628,.7903432,.7927585,61.7625
3,09/29/2022,1,.8519668,.7641987,.8267065,.8079337,.8003659,62.88743
3,09/30/2022,1,.8472654,.7603984,.8364534,.8053097,.8216807,61.50358
3,10/01/2022,1,.963041,.7795601,.8600703,.8002449,.7851548,59.68291
3,10/02/2022,1,.9009991,.8123534,.8967515,.8228355,.7810079,62.51527
3,10/03/2022,1,.9307242,.7563654,.823522,.8027656,.8025481,61.20196
3,10/04/2022,1,.8590907,.7776595,.8351635,.7971247,.7978437,59.72263
3,10/05/2022,1,.8529413,.7823349,.8293694,.8019247,.796883,59.1725
3,10/06/2022,1,.7750606,.7968056,.8219165,.7971046,.7804735,57.90987
3,10/07/2022,1,.8314007,.7793896,.8288121,.7963122,.7810447,57.49878
3,10/08/2022,1,.8762301,.8276087,.8746723,.8074396,.8082923,56.68939
3,10/09/2022,1,.877658,.8345912,.86739,.8202094,.7934806,56.68513
3,10/10/2022,1,.8620286,.8038691,.8643672,.8079163,.8146583,56.97763
3,10/11/2022,1,.8503837,.8024561,.8578019,.7998612,.8194779,56.33851
3,10/12/2022,1,.85475,.7887257,.8552343,.794117,.8081817,57.35892
3,10/13/2022,1,.8714432,.8042523,.8452199,.7979835,.7895862,56.57162
3,10/14/2022,1,.8626966,.7905824,.8457093,.7913855,.8109618,55.41906
3,10/15/2022,1,.9412791,.8213407,.8640263,.7998313,.8035762,58.34872
3,10/16/2022,1,1.013126,.8419587,.8813931,.8326936,.8003336,61.17844
3,10/17/2022,1,.8762949,.8191019,.8539484,.8107397,.7841794,55.17135
3,10/18/2022,1,.8200178,.7723666,.8410875,.7997603,.7806967,62.36365
3,10/19/2022,1,.8433111,.799174,.8292726,.803684,.8128664,65.55581
3,10/20/2022,1,.8692896,.7836951,.8236899,.8086095,.7849465,58.67791
3,10/21/2022,1,.8015238,.8183521,.8476757,.8128962,.8079881,56.81993
3,10/22/2022,1,.9409632,.8270779,.871285,.7874995,.8060876,59.01176
3,10/23/2022,1,1.01734,.8763387,.8829584,.8305072,.809175,55.58628
3,10/24/2022,1,.9268337,.8160934,.8697811,.8084671,.8247364,56.35878
3,10/25/2022,1,.8857436,.8304865,.8557264,.8129734,.7981289,54.86993
3,10/26/2022,1,.9926479,.8336747,.8760782,.8204674,.8168547,54.08223
3,10/27/2022,1,.969064,.8549538,.9012359,.8259057,.8056223,49.34324
3,10/28/2022,1,.9466546,.8600969,.9172007,.8224415,.8091272,53.23716
3,10/29/2022,1,.9565818,.8700121,.935854,.8322371,.8168412,55.43203
3,10/30/2022,1,1.017953,.8516396,.9331442,.8317494,.8250025,54.86872
3,10/31/2022,1,1.045098,.857649,.9346439,.8337709,.8390305,53.79459
3,11/01/2022,1,1.000887,.9017144,.9622511,.8802584,.8468053,54.44041
3,11/02/2022,1,1.0207,.9412313,1.006023,.9003851,.881398,54.37838
3,11/03/2022,1,1.12669,.9637883,1.024355,.8971018,.8778653,49.49588
3,11/04/2022,1,1.140039,.9249409,.9909042,.885416,.8746125,52.39655
3,11/05/2022,1,1.034818,.9072703,.9825777,.8660207,.854338,55.8796
3,11/06/2022,1,1.140411,.9401259,.9945686,.9069169,.8858941,54.83405
3,11/07/2022,1,1.090247,.9427856,1.015859,.9385964,.8971567,53.40541
3,11/08/2022,1,1.125499,1.045738,1.076335,.9729834,.9548525,48.86162
3,11/09/2022,1,1.226934,.9875118,1.04964,.9509032,.9271008,49.74115
3,11/10/2022,1,1.010168,.9862307,1.042555,.9762441,.9052321,48.7923
3,11/11/2022,1,1.093428,1.000467,1.075649,.9663442,.9376469,48.6877
3,11/12/2022,1,1.203788,.9955018,1.069074,.9795584,.9164453,49.87818
3,11/13/2022,1,1.232608,1.051788,1.080725,.9934958,.9342507,49.74581
3,11/14/2022,1,1.129126,.9871263,1.055186,1.019505,.9454513,48.18095
3,11/15/2022,1,1.047344,.9883236,1.04523,.9786648,.9264479,50.62797
3,11/16/2022,1,1.057574,.9805662,1.030422,.9560832,.9145615,51.36885
3,11/17/2022,1,1.102625,1.013307,1.036008,.9955374,.9422548,49.50784
3,11/18/2022,1,.9703072,.9620573,1.023107,.9845527,.9210988,48.99176
3,11/19/2022,1,1.077788,1.042539,1.051648,.9789132,.927658,51.21358
3,11/20/2022,1,1.153151,1.053479,1.073307,.9902973,.9562793,50.88683
3,11/21/2022,1,1.12285,1.03791,1.077065,1.015706,.977635,49.48108
3,11/22/2022,1,1.022232,1.024131,1.043888,.9839997,.9744608,49.93777
3,11/23/2022,1,1.052673,1.034942,1.056572,.9728926,.9355413,51.34879
3,11/24/2022,1,1.075572,1.061527,1.038758,.9616017,.9554769,53.55014
3,11/25/2022,1,1.009132,.9791394,1.001028,.9027724,.9036961,53.07013
3,11/26/2022,1,1.110291,1.031665,1.055338,.9240811,.880398,50.34561
3,11/27/2022,1,1.173578,1.088212,1.083836,.9841123,.940716,49.42899
3,11/28/2022,1,1.191233,1.069546,1.067258,.9853694,.9693623,49.40649
3,11/29/2022,1,1.272309,1.137171,1.111305,1.025015,.9806377,46.38317
3,11/30/2022,1,1.170006,1.144675,1.126795,1.041849,1.013588,47.3823
3,12/01/2022,1,1.230885,1.209783,1.151929,1.109362,1.027379,47.32331
3,12/02/2022,1,1.311539,1.225481,1.148568,1.122661,1.073512,44.35858
3,12/03/2022,1,1.314906,1.257414,1.241624,1.157093,1.070284,48.85027
3,12/04/2022,1,1.248233,1.182705,1.144244,1.095222,1.01349,49.84919
3,12/05/2022,1,1.174648,1.101194,1.061596,1.016719,.9900028,50.85946
3,12/06/2022,1,1.156782,1.132779,1.086922,1.050648,.980875,48.4627
3,12/07/2022,1,1.23406,1.156805,1.107943,1.062818,1.019449,46.1152
3,12/08/2022,1,1.328781,1.204354,1.164284,1.115896,1.067366,47.52824
3,12/09/2022,1,1.178343,1.167061,1.15151,1.066568,1.019866,49.2654
3,12/10/2022,1,1.21742,1.144391,1.19613,1.076621,1.037185,52.84818
3,12/11/2022,1,1.407536,1.201151,1.222624,1.146849,1.066169,47.04824
3,12/12/2022,1,1.325869,1.208741,1.175619,1.122718,1.073815,45.45561
3,12/13/2022,1,1.258347,1.254083,1.21187,1.16836,1.072642,43.025
3,12/14/2022,1,1.333152,1.248495,1.203461,1.14385,1.10482,43.49041
3,12/15/2022,1,1.308071,1.245237,1.182485,1.168339,1.082545,44.62939
3,12/16/2022,1,1.243109,1.234939,1.188057,1.154834,1.094545,44.94601
3,12/17/2022,1,1.30142,1.24307,1.202075,1.180938,1.09044,44.73236
3,12/18/2022,1,1.399508,1.283998,1.269678,1.222733,1.148893,43.26885
3,12/19/2022,1,1.263838,1.307728,1.289346,1.270307,1.158696,43.27311
3,12/20/2022,1,1.192724,1.144113,1.167074,1.126672,1.017148,47.92027
3,12/21/2022,1,1.306352,1.189904,1.123513,1.130494,1.048212,49.01487
3,12/22/2022,1,1.144882,1.207458,1.148926,1.103724,1.051422,50.5027
3,12/23/2022,1,1.116862,1.150325,1.083935,1.058217,1.028457,52.04588
3,12/24/2022,1,1.246595,1.149291,1.088201,1.08122,1.051304,52.88122
3,12/25/2022,1,1.114002,1.125778,1.062884,1.029572,1.003121,53.78243
3,12/26/2022,1,1.08398,1.169688,1.048173,1.059001,1.000997,52.90108
3,12/27/2022,1,1.113147,1.135148,1.052819,1.053888,1.010302,54.57338
3,12/28/2022,1,1.145518,1.136768,1.060813,1.0498,.9980742,49.24777
3,12/29/2022,1,1.156303,1.158875,1.087489,1.060393,.9755493,51.51601
3,12/30/2022,1,1.051524,1.051628,1.062809,.9997467,.9556679,57.82959
3,12/31/2022,1,1.134307,1.15826,1.119077,1.025543,1.015161,55.32561
3,01/01/2023,1,1.145942,1.129224,1.126296,1.065436,.9794114,50.53574
3,01/02/2023,1,1.368365,1.242242,1.227703,1.177241,1.116387,47.39122
3,01/03/2023,1,1.179628,1.188743,1.163009,1.118182,1.038677,49.82912
3,01/04/2023,1,1.256807,1.195741,1.131496,1.059252,1.055887,54.82007
3,01/05/2023,1,1.124489,1.144102,1.056025,1.046145,.9986991,53.36243
3,01/06/2023,1,1.141955,1.079587,1.005025,.9982841,.9672436,52.87453
3,01/07/2023,1,1.110076,1.145961,1.088688,1.044856,.991034,53.63426
3,01/08/2023,1,1.144238,1.093008,1.050432,1.007704,.9468516,56.34966
3,01/09/2023,1,1.148356,1.043703,1.020946,.9799873,.9519308,55.55689
3,01/10/2023,1,1.044855,1.074138,1.063542,1.000609,.9871349,53.81
3,01/11/2023,1,1.165449,1.123508,1.092678,1.037776,.9768509,54.56567
3,01/12/2023,1,1.036213,1.019773,.987878,.9194443,.8445938,57.53649
3,01/13/2023,1,1.044737,1.039041,1.03845,.9681947,.8901473,55.5723
3,01/14/2023,1,1.192228,1.122833,1.093349,.986833,.944328,54.43919
3,01/15/2023,1,1.291325,1.199293,1.140621,1.049247,.965818,49.5198
3,01/16/2023,1,1.302866,1.206739,1.158163,1.061388,1.030468,48.45237
3,01/17/2023,1,1.171771,1.135924,1.131361,1.063824,1.010129,46.52953
3,01/18/2023,1,1.354325,1.174739,1.161963,1.05576,.9888479,47.0673
3,01/19/2023,1,1.190179,1.163554,1.109045,1.044084,.986043,47.03527
3,01/20/2023,1,1.221513,1.169458,1.15651,1.073719,1.059347,45.63601
3,01/21/2023,1,1.329244,1.194466,1.203173,1.084413,1.032643,45.3796
3,01/22/2023,1,1.227954,1.219229,1.162748,1.099427,1.034928,49.44622
3,01/23/2023,1,1.192201,1.120443,1.091327,1.039144,1.002061,49.63898
3,01/24/2023,1,1.1696,1.072827,1.056357,.9952511,.9591168,49.14318
3,01/25/2023,1,1.055965,1.050005,1.03193,.9928048,.9321258,50.9073
3,01/26/2023,1,1.113188,.9861035,.9796238,.9061071,.8769371,53.15405
3,01/27/2023,1,1.119293,1.058151,1.018925,.9750525,.9156748,48.66845
3,01/28/2023,1,1.153448,1.121511,1.082169,1.015317,.9931485,48.02993
3,01/29/2023,1,1.303991,1.19547,1.169296,1.098916,1.041425,47.67824
3,01/30/2023,1,1.244126,1.175641,1.184621,1.119686,1.062495,45.65649
3,01/31/2023,1,1.241213,1.154846,1.148945,1.094031,1.021669,45.65223
3,02/01/2023,1,1.162218,1.152794,1.100254,1.081267,1.034987,45.46838
3,02/02/2023,1,1.132882,1.149421,1.120495,1.041922,.9866338,48.46513
3,02/03/2023,1,1.030868,1.096325,1.074255,1.000037,.9593185,51.24318
3,02/04/2023,1,1.163438,1.077615,1.08278,.996336,.9686003,52.96574
3,02/05/2023,1,1.285784,1.100829,1.09443,1.027113,.9711373,50.64257
3,02/06/2023,1,1.151406,1.061651,1.05915,1.022832,.970986,47.56716
3,02/07/2023,1,1.191357,1.058964,1.027889,.9850394,.9413007,47.82156
3,02/08/2023,1,1.025442,1.009616,.992506,.9631106,.9140251,49.68723
3,02/09/2023,1,1.064395,.9742593,1.005949,.9532564,.9087266,51.02223
3,02/10/2023,1,1.048134,1.060072,1.02047,.9719973,.9455858,49.56845
3,02/11/2023,1,1.205325,1.092483,1.062045,1.011999,.9585627,47.51061
3,02/12/2023,1,1.227959,1.083801,1.067437,1.017644,.9482694,48.3427
3,02/13/2023,1,1.096848,1.036072,1.023533,.9978942,.9413249,48.69236
3,02/14/2023,1,1.096629,1.097624,1.092627,1.080049,1.002901,46.1002
3,02/15/2023,1,1.110095,1.08603,1.107702,1.065648,1.004385,45.49777
3,02/16/2023,1,1.176538,1.136956,1.108532,1.078701,1.03271,45.24054
3,02/17/2023,1,1.104352,1.036597,1.035865,1.01805,.953894,48.02122
3,02/18/2023,1,1.085071,1.036309,1.034081,1.020657,.9377126,47.20716
3,02/19/2023,1,.9679536,.9989684,1.00164,.9634148,.9002743,48.96906
3,02/20/2023,1,1.094871,.9659742,.9713295,.9636664,.9243686,45.90865
3,02/21/2023,1,1.142515,.9639598,1.011727,.9802004,.9211019,47.89737
3,02/22/2023,1,1.190456,1.053326,1.091778,1.061622,.9899552,43.41317
3,02/23/2023,1,1.153381,1.112383,1.159735,1.114525,1.031198,41.85257
3,02/24/2023,1,1.216321,1.10532,1.185874,1.136193,1.046216,42.5977
3,02/25/2023,1,1.240447,1.115335,1.161812,1.118011,1.017407,44.57486
3,02/26/2023,1,1.306263,1.171008,1.22479,1.143833,1.070219,46.50723
3,02/27/2023,1,1.473467,1.178931,1.247199,1.202773,1.107187,44.21851
3,02/28/2023,1,1.2985,1.152841,1.234847,1.156793,1.075743,45.09459
3,03/01/2023,1,1.2125,1.087699,1.168555,1.085656,1.062199,45.0048
3,03/02/2023,1,1.167285,1.03443,1.119189,1.082216,.9814195,45.9502
3,03/03/2023,1,1.128152,.9842806,1.055341,1.022098,.958391,46.73527
3,03/04/2023,1,1.268309,1.053037,1.130308,1.073895,1.005177,46.72757
3,03/05/2023,1,1.357406,1.064409,1.141018,1.047291,.9826213,46.58405
3,03/06/2023,1,1.358336,1.055041,1.129016,1.043652,.9937854,45.84317
3,03/07/2023,1,1.174605,1.039053,1.084945,1.033334,.9737406,45.78764
3,03/08/2023,1,1.148201,1.002414,1.090799,1.014416,.9738478,46.21959
3,03/09/2023,1,1.200241,1.112615,1.145071,1.109033,1.021096,48.76818
3,03/10/2023,1,1.018465,.9592009,.9999443,.9684207,.9281365,52.26622
3,03/11/2023,1,1.14618,.9719858,1.008307,.9426028,.9400299,53.31824
3,03/12/2023,1,1.151119,.9507691,1.001308,.9373317,.9398556,55.81542
3,03/13/2023,1,1.003399,.865087,.934123,.8701534,.8581888,56.82297
3,03/14/2023,1,.9975697,.9066963,.958513,.9012132,.845404,54.20446
3,03/15/2023,1,.9956327,.8980607,.9693224,.9041538,.8585477,49.2423
3,03/16/2023,1,.9892078,.9162927,.9542325,.9193974,.8786442,46.81351
3,03/17/2023,1,.9715474,.8838012,.959848,.8730959,.8659446,51.27439
3,03/18/2023,1,.9866336,.8967992,.9541805,.8519523,.8358986,54.7623
3,03/19/2023,1,1.157348,.99089,1.023316,.9379132,.9095035,52.94304
3,03/20/2023,1,1.062958,.9578702,.9447917,.9094927,.8667313,50.49683
3,03/21/2023,1,1.135586,1.063568,1.085888,.9768743,.9654809,48.52412
3,03/22/2023,1,1.059512,.982146,1.034863,.9116843,.918673,50.51142
